,ts,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt
2026,47.27,46.98853747,44.70804241,45.65261452,46.91867826,35.87247982,47.81041474,47.41198214,33.68678331,46.38401456,32.32617663,47.34924461,46.55590598,47.46542259,48.46069978,45.78773645,48.2799738,48.04034763,44.07378611,48.46729903,40.50873383,49.08568732,53.18183578,46.37338216,48.07833948,37.21674477,48.29,48.25971379,34.94815825,47.67968004,32.78225565
2027,47.96,47.41865941,45.13373687,45.95627066,47.34687721,36.29848719,47.38867538,47.83496952,33.88613351,46.79277675,32.69105143,47.02165886,46.24294753,47.2142977,48.41869707,45.39167677,47.34658936,47.73161795,43.71970392,48.08497703,39.02682418,48.38889844,52.45735985,45.59619958,47.52805976,36.53278922,47.27,47.30142808,34.39522492,46.93623189,31.73112743
2028,47.96,47.73699529,45.41884719,45.95243002,47.69169005,36.51918992,48.09106721,48.2067481,33.71330565,47.15638019,32.47516886,47.85121329,47.05557895,47.99742433,49.22837545,45.78434382,47.94397888,48.61475532,44.03724427,49.05438706,40.56327366,48.76721294,52.8254182,45.98113579,47.8027991,36.85706226,47.96,47.94890478,34.55852163,47.44566915,31.73112743
2029,48.03,48.55414655,46.24813886,46.67004171,48.49484838,37.39297957,48.30078807,48.99788823,34.42020093,47.98834074,33.30495836,47.71536352,46.918651,47.91362597,48.8671021,45.39376437,47.93175519,48.54133329,43.54492296,48.71376642,40.07928444,48.76912803,52.89477372,46.03405162,47.71386243,36.86111607,47.96,47.94844784,34.64990206,47.45268201,31.73112743
2030,52.72,50.49844582,48.21522629,48.68149561,50.4324271,39.34571141,49.07888693,50.92220574,35.72988212,49.88148247,33.80352163,48.3985919,47.54832591,48.60439281,49.35042442,46.00985622,47.99532586,49.26226895,43.83279915,49.4236513,40.27527824,48.84636955,52.94493574,46.10090466,47.81681635,36.89431261,48.03,48.01372139,34.49151607,47.26051925,31.73112743
2031,50.78,50.89098781,48.66504182,49.39475819,50.85802541,39.80448223,50.9160987,51.3305699,36.37552882,50.237972,34.82847713,50.59178688,49.51922297,50.75994892,49.49131204,47.39191226,52.88749052,52.01888497,45.10849407,49.68156225,41.06317068,52.23177284,56.6429084,49.98176639,51.20173734,40.23392145,52.72,52.4174194,36.11662736,50.20986507,36.95260279
2032,50.78,50.06033697,47.84308357,49.19035792,50.01081202,39.10441866,50.989529,50.37197933,36.60471576,49.44658739,34.51922161,50.10388214,49.32802924,50.27542823,49.33159662,46.91533758,50.69803148,50.92950282,45.22778307,49.92510534,41.34179535,51.80221257,55.94644407,49.15900596,49.66413937,39.70601093,50.78,50.59338024,36.88878043,49.22995487,34.03627364
2033,50.2,50.46932951,48.14352892,49.21030739,50.42860779,39.19767233,50.72975365,50.92044077,36.96216878,49.80952608,35.17804817,49.74323125,49.10466698,50.03401814,50.62910403,46.73937252,50.79825858,50.81838919,45.16425011,51.94299386,41.06317068,51.15004464,55.82265775,49.04710467,49.48648934,39.6861119,50.78,50.59304508,36.50039305,49.66099211,34.03627364
2034,50.34,49.7686287,47.48246003,48.28591562,49.67376246,38.63927789,50.81319025,50.16710221,36.43126235,49.13450964,34.82847713,49.28644124,48.5785802,49.55190275,51.96216103,46.34384904,50.14514567,50.39323476,44.52758558,49.17761709,41.25756956,51.07926636,55.35492083,48.49567459,50.21224948,39.24847386,50.2,50.04806274,36.57624407,47.24156676,34.03627364
2035,50,49.45207509,47.17688997,47.79723765,49.33936166,38.32152726,50.16196672,49.72231216,35.87603837,48.82213705,34.6794849,48.37922912,47.55102243,48.63352573,49.46457375,45.52758695,50.39135406,49.50812031,43.71542744,49.65770263,40.77500333,51.1786665,55.11819275,48.18162896,49.84120308,39.01900225,50.34,50.1791096,36.64714601,50.30511253,34.03627364
2036,50,49.54069335,47.27578163,47.98983507,49.43674169,38.4649833,49.74598178,49.90274706,35.88069631,48.86848736,35.0443597,48.62500489,47.82313333,48.93377538,49.5493259,45.75931736,50.04723939,49.88976557,44.19861264,49.59225078,40.83223151,50.88943547,54.97383168,48.04774692,49.8361601,38.84492087,50,49.85950801,36.6613084,49.36719418,34.03627364
2037,50,49.35649973,47.08651586,47.89289723,49.26904929,38.22770957,49.90648718,49.76729656,35.73653158,48.70443658,34.88200399,48.57203496,47.77409456,48.89717154,49.51632469,45.77259807,49.96008817,49.80472279,44.37305773,49.53167267,40.83223151,50.84784402,54.93132205,47.99496574,49.79898155,38.78532621,50,49.8591007,36.77433857,49.42875125,34.03627364
2038,49.18,49.25902466,46.99226132,47.90596574,49.17657819,38.13642836,49.72808745,49.636339,35.61399645,48.59501431,34.76721784,48.39568528,47.60122532,48.72148286,49.27532647,45.67186024,49.98045634,49.72670242,44.39446006,49.31683958,40.77500333,50.83808739,54.96669338,48.01649087,49.80510941,38.79049196,50,49.85869483,36.67484294,49.36161083,34.03627364
2039,49.97,49.08739185,46.82966288,47.88755214,49.00366067,37.99766891,49.59079972,49.45103443,35.76051014,48.42686639,34.94115042,48.0949917,47.33035269,48.44394738,49.0996912,45.59227256,49.1549015,49.30575162,44.26643585,49.10101506,40.56327366,50.20195541,54.27832026,47.350124,49.26990564,38.1406638,49.18,49.08855565,36.03950642,48.62209976,32.78225565
2040,48.79,48.61093119,46.34607733,47.40088027,48.53335712,37.49981571,49.44720559,48.99456717,35.44575244,47.98444604,33.45395059,48.07823812,47.27087727,48.39233758,48.93106096,45.5541947,49.9404907,49.43030036,44.33506588,48.84814278,40.77500333,50.69400119,54.83889414,47.86299285,49.65166386,38.61646651,49.97,49.82958072,36.37459982,49.19628372,34.03627364
2041,48.41,47.95041294,45.70089518,46.82875635,47.85364762,36.91728405,48.81884106,48.28777371,34.96774445,47.33323293,33.45395059,47.75798896,47.00348218,48.09159949,48.74083356,45.51818224,48.73083779,48.92228313,44.06734301,48.84168437,40.64749945,49.87624523,53.97240747,47.01486844,48.89201468,37.79277223,48.79,48.72161321,35.73430025,48.24187863,31.77389314
2042,48,47.45014706,45.18291966,46.09217612,47.34748744,36.32446284,48.42839992,47.81046867,34.58141257,46.83344919,33.56662388,47.23050033,46.50158492,47.56589984,48.36089007,45.14351744,48.53342865,48.41888131,43.82271579,48.25240577,40.36887478,49.50690847,53.51956166,46.54805308,48.49117075,37.36982109,48.41,48.36460974,35.24482593,47.68119619,31.77389314
2043,47.8,47.25758685,44.99907801,45.72395179,47.15720825,36.17064726,47.82856669,47.65511105,34.02922659,46.61207837,32.47516886,47.32786216,46.6150656,47.65048586,48.369203,45.28577294,48.03858151,48.50990219,44.11131884,48.31216446,40.93100136,49.08698834,53.17706867,46.15666446,48.02697775,36.98037587,48,47.97948106,34.80462516,47.8639425,30.72276492
2044,48.37,47.79708198,45.53409415,46.22181621,47.69679734,36.72768559,47.62340832,48.14959936,33.84223768,47.18061622,32.58784215,46.72836467,46.01049015,47.05846859,47.87646638,44.83961423,47.68159462,47.82717692,43.962562,47.64866327,40.36887478,48.89589968,52.88838444,45.85627565,47.62935456,36.70412204,47.8,47.79138726,34.5617523,46.96674209,30.72276492
2045,47.54,47.77912533,45.51089672,46.24196053,47.68268151,36.70925693,48.2766517,48.15839788,34.04754292,47.15804306,32.47516886,47.46818874,46.73431919,47.73275247,48.40453015,45.53949131,48.36473075,48.68050846,44.46581251,48.54383531,40.88677133,49.16962591,53.31148016,46.30439765,48.00892056,37.03622675,48.37,48.32571064,34.84205517,47.61837903,31.77389314
2046,47.97,48.15477478,45.90118491,46.70252871,48.07903001,37.11482702,48.18638766,48.54894313,34.49177983,47.56334429,33.39269129,46.99046749,46.3498695,47.31574051,48.14166881,45.26782617,47.59078149,48.00744999,44.19307228,48.06770345,40.73500756,48.60858574,52.77566284,45.74401576,47.58997337,36.51044647,47.54,47.546562,34.50459013,46.90334536,30.72276492
2047,51.33,49.21047332,46.9623845,47.81764257,49.11589227,38.18209091,48.5392757,49.60200205,35.26844328,48.5475059,33.80352163,47.1990042,46.54028433,47.48969692,48.21280666,45.48614119,47.89832111,48.34655049,44.56695933,47.99989101,40.79223573,48.84793697,53.00317068,45.98959893,47.81790003,36.72788016,47.97,47.94952294,34.478637,47.31078031,30.72276492
2048,47.87,48.21008722,46.00010171,47.14384778,48.13898509,37.29623392,49.42807674,48.56333881,34.97399534,47.62149406,33.30495836,48.77090487,47.85495778,49.12265537,49.4685556,46.32309425,51.48323609,50.2715674,45.42724656,48.51074204,43.01849649,51.2531965,55.64680387,48.7455276,50.20341637,39.10123088,51.33,51.10147355,36.04636618,50.66291422,33.02791114
2049,47.01,46.85767349,44.62773714,46.03990316,46.76249755,35.98095408,48.34510379,47.11198168,34.53817653,46.37959025,33.30495836,46.90551274,46.28146585,47.20133625,45.9135117,45.12503124,47.77803774,47.67437982,43.924468,47.35769205,40.45150566,49.03870321,53.44150496,46.49929775,47.06466182,37.10267215,47.87,47.85470832,34.85734864,46.51168409,30.72276492
2050,47.5,47.43773442,45.14704812,45.9323978,47.3720637,36.30494614,47.53254716,47.88838326,34.47886069,46.81593505,32.82473989,46.72908258,46.31923151,47.0932452,47.66936893,45.13294875,47.06651054,47.73048796,43.9909946,48.3426718,40.84677556,48.43638764,52.4775275,45.46251286,47.18038466,36.34082406,47.01,47.04819003,34.54474607,47.96803397,30.72276492
2051,47.54,46.92809334,44.70818141,45.26107342,46.84475409,36.01103148,47.74602482,47.30816842,33.5578917,46.31050197,32.41390956,46.27293431,45.71587436,46.53555519,47.35262134,44.84849275,47.582202,47.28797204,44.31442252,46.53224497,40.73500756,48.43513957,52.68443639,45.55158448,46.4281974,36.27807897,47.5,47.50701968,34.50864846,46.48446323,30.72276492
2052,47.39,46.77431683,44.56851756,45.24817509,46.68441177,35.90919525,47.22198783,47.01994226,33.10173779,46.17568964,32.32617663,46.04258506,45.40191321,46.25394472,46.78829445,44.69321387,47.39220193,46.99358049,43.8143892,47.32532342,40.56327366,48.63013374,52.5032474,45.40385833,47.81721744,36.27097622,47.54,47.54406436,34.30959353,48.27191195,30.72276492
2053,47.5,47.29981217,45.08511599,45.97788597,47.24810561,36.44700685,47.09366061,47.71370142,33.86815199,46.64650757,32.82473989,46.47582126,45.91095222,46.77279265,47.40698639,45.13600926,47.44754346,47.48446277,44.288976,47.38601094,40.65237668,48.33192235,52.53474139,45.46762328,47.26787147,36.15530411,47.39,47.40303023,33.74684278,46.64110181,30.72276492
2054,47.43,47.0940254,44.88188988,45.86436164,47.05714603,36.23090025,47.68601166,47.54034154,33.86667601,46.47814162,32.47516886,46.78133381,46.21981898,47.06595434,47.61264966,45.43650719,47.47881748,47.81631152,44.55347535,47.61581557,41.25756956,48.41493178,52.64370833,45.5781898,47.42435262,36.27972702,47.5,47.50568767,33.85071523,46.97360364,30.72276492
2055,47.36,46.99202406,44.77600171,45.72382254,46.95167379,36.12693978,47.54315294,47.36473611,33.6834647,46.39010391,32.32617663,46.37826363,45.82105996,46.66332872,47.25287889,45.11273901,47.39348,47.32023774,44.30239739,47.26749901,40.73500756,48.36863241,52.59633262,45.50943054,47.32846632,36.20564289,47.43,47.4396388,33.86248659,46.87302904,30.72276492
2056,47.4,47.23270752,45.02464099,45.97293653,47.19084353,36.41280556,47.34284006,47.60624395,33.93949879,46.63738018,32.69105143,46.51181314,45.93568136,46.77577817,47.37439449,45.24230445,47.41569586,47.50667128,44.32847648,47.3542945,40.88677133,48.3180542,52.53735318,45.44234854,47.27969825,36.13981345,47.36,47.37359181,33.72540287,46.74919514,30.72276492
2057,47.49,46.96035725,44.75033621,45.65570574,46.92621008,36.14227762,47.60114828,47.34345883,33.73651137,46.37513489,32.52869571,46.41138302,45.8434985,46.6742699,47.24688736,45.19379103,47.4245788,47.30889165,44.36355221,47.2631279,40.77500333,48.33502704,52.56514575,45.46566606,47.29944406,36.15614315,47.4,47.41064708,33.78601544,46.84992203,30.72276492
2058,47.2,46.77327515,44.56231913,45.38262642,46.74511531,35.95777092,47.38083483,47.1755855,33.46209789,46.18807455,32.32617663,46.36302945,45.7829429,46.60757496,47.23083525,45.15073956,47.39935964,47.29948139,44.30474757,47.20423249,40.83223151,48.39431635,52.63224226,45.53171915,47.33017224,36.20140509,47.49,47.49456825,33.80909478,46.85492747,30.72276492
2059,47.3,46.98715068,44.79229527,45.62667115,46.9614874,36.22894298,47.1288817,47.36635157,33.73645885,46.40067223,32.69105143,46.34965695,45.79309688,46.60646039,47.23548736,45.19142897,47.15670526,47.19751976,44.20146481,47.22222335,40.50873383,48.20600997,52.44247402,45.32074075,47.18322104,36.01526589,47.2,47.22232916,33.75897817,46.65549914,30.72276492
2060,47.46,46.95588128,44.75870654,45.59876055,46.94097673,36.1998801,47.39048535,47.34927766,33.75697425,46.37770959,32.52869571,46.30115568,45.73090179,46.53436024,47.17008189,45.1129302,47.37859976,47.20516026,44.20075672,47.1259091,40.77500333,48.25206154,52.48028072,45.35831407,47.21578002,36.04469656,47.3,47.3156292,33.74913589,46.73472197,30.72276492
2061,46.99,46.8457669,44.65553475,45.51973077,46.83197272,36.11435276,47.3515336,47.2555181,33.58869723,46.26794493,32.32617663,46.53795013,45.96411952,46.77154541,47.35502031,45.336068,47.41928618,47.39439086,44.43978562,47.3501688,40.88677133,48.34978032,52.60429398,45.48385526,47.27528445,36.1385753,47.46,47.46516741,33.69722877,46.86770031,30.72276492
2062,47.25,46.97369634,44.79525922,45.72328365,46.96131042,36.27805783,47.20472727,47.35269594,33.76181028,46.39833609,32.58784215,46.17003191,45.6338272,46.42394221,47.10253321,45.0436663,47.05251018,47.00450599,44.01964539,47.01610203,40.45150566,48.04244495,52.28532881,45.13517107,47.01432438,35.82649834,46.99,47.02422715,33.507329,46.42589021,30.72276492
2063,47.2,46.88158373,44.69440131,45.60315971,46.88197814,36.17368803,47.3881378,47.28548208,33.71516686,46.32152537,32.52869571,46.49633721,45.95847139,46.74223545,47.37321024,45.30861457,47.17266005,47.37758624,44.24103589,47.31031581,40.84677556,48.18578531,52.42065867,45.28349147,47.14873765,35.95617561,47.25,47.26750222,33.53222652,46.67220902,30.72276492
2064,47.2,46.66592735,44.48690495,45.39757771,46.6695117,35.99159104,47.24435038,47.07832211,33.51957055,46.1131134,32.41390956,46.29422869,45.76078319,46.53979656,47.13499415,45.1176583,47.27969229,47.14712775,44.07973393,47.1395142,40.45150566,48.14198684,52.41044472,45.25903968,47.07594784,35.91665388,47.2,47.2202217,33.69863918,46.68123296,30.72276492
2065,47,46.66015083,44.48440173,45.39944872,46.6715349,35.99831949,47.04429302,47.05414588,33.59956246,46.11045436,32.58784215,46.47010786,45.92919399,46.71667216,47.33835247,45.2802691,47.21168855,47.36030331,44.27191666,47.29522833,40.56327366,48.1447968,52.3955278,45.24772674,47.06773636,35.89219958,47.2,47.23120272,33.54982247,46.49231887,30.72276492
2066,47.18,46.47249082,44.29377912,45.17661111,46.48745989,35.81088712,47.07448241,46.89167461,33.42032886,45.92133629,31.52584777,46.23705395,45.74286206,46.5183625,47.14936929,45.09435023,46.92508982,47.08187622,44.08876965,47.12418604,40.73500756,48.01399546,52.27757428,45.11235749,47.0025835,35.78638258,47,47.04319753,33.61851716,46.52949779,30.72276492
2067,46.88,46.51912746,44.33865567,45.15744613,46.54404832,35.85541992,46.91173779,46.95516932,33.34187833,45.97581322,31.47232091,46.41781007,45.88918908,46.66826679,47.27461675,45.22152632,47.20623157,47.35178932,44.27824208,47.23481612,40.88677133,48.11145483,52.36810447,45.20657518,47.04304681,35.85403102,47.18,47.21136296,33.46337385,46.55890077,30.72276492
2068,47.29,46.72408225,44.55465626,45.38969427,46.74557181,36.09971126,46.92622789,47.12491875,33.42974034,46.17244508,31.5849942,46.22411523,45.71739344,46.4989393,47.11112254,45.09362778,46.94443833,47.0775786,44.22736476,47.1066096,40.73500756,47.90569542,52.1768559,44.99094771,46.86239254,35.65656295,46.88,46.9296328,33.29466597,46.36729878,30.72276492
2069,47,46.78421973,44.60968398,45.42664847,46.80896102,36.14725124,47.19796143,47.20286625,33.53360199,46.236087,32.47516886,46.42844686,45.88336407,46.67255734,47.25919789,45.22331396,47.3567553,47.37362035,44.40918809,47.2261946,40.83223151,48.15962561,52.425213,45.26840101,47.06938814,35.88483174,47.29,47.31337996,33.45352274,46.56018784,30.72276492
2070,47.82,47.02393534,44.86364513,45.70609686,47.04792001,36.42660375,47.18748885,47.44316935,33.69869388,46.46457232,32.47516886,46.3244026,45.81817634,46.59834267,47.18493458,45.19431536,46.97886841,47.17802208,44.32177746,47.21519316,40.79223573,47.98987948,52.28651254,45.10334419,46.94894809,35.74262255,47,47.04103372,33.32459462,46.50240399,30.72276492
2071,47.63,47.30623074,45.14727246,46.01849094,47.33592096,36.72267994,47.44218225,47.701743,34.12432489,46.76035126,32.58784215,46.49887055,45.93197614,46.73355874,47.27459755,45.2575737,47.65157538,47.44666437,44.5404657,47.23704122,40.77500333,48.54465017,52.83933009,45.71047742,47.42030457,36.25930595,47.82,47.80904129,34.05152574,46.88822116,30.72276492
2072,47.2,46.96134643,44.81476584,45.76339121,46.97805953,36.41981558,47.6688558,47.34065189,33.95191278,46.41733622,32.41390956,46.64160707,46.08127051,46.88434673,47.3553025,45.43024929,47.66701919,47.51746667,44.57306511,47.39275728,40.83223151,48.52474557,52.85732301,45.70200238,47.48988297,36.28443784,47.63,47.630435,34.00917969,47.18342048,30.72276492
2073,47.1,47.07750257,44.92157374,45.79501745,47.10550059,36.49819208,47.40889297,47.48697894,34.07176552,46.54093998,32.47516886,46.25512798,45.72038153,46.50796111,47.12605567,45.1332207,47.25805627,47.0947495,44.14569376,47.09524412,40.77500333,48.26585749,52.5348588,45.34829022,47.27517268,35.99410126,47.2,47.22689997,33.58256062,46.64609532,30.72276492
2074,48.35,47.3085411,45.16013324,45.97300223,47.34283524,36.77314597,47.48360832,47.70783207,34.21449668,46.77265573,32.69105143,46.29072689,45.77840342,46.55078514,47.15274182,45.1751166,47.04400231,47.14693974,44.24313901,47.11962263,40.84677556,48.16890875,52.42801752,45.21399653,47.18169971,35.89659205,47.1,47.13264792,33.54169881,46.69948713,30.72276492
2075,47.04,46.93452733,44.80126827,45.67478079,46.97199226,36.45499091,47.65063397,47.30591316,33.84750619,46.39839665,32.41390956,46.70234079,46.07126856,46.92070188,47.33266177,45.33971918,48.46939064,47.66828557,44.22361418,47.1138826,40.77500333,48.96497405,53.27543092,46.12097634,47.73850615,36.64275112,48.35,48.30361314,34.70807911,47.31707838,31.77389314
2076,46.9,46.58670255,44.47317877,45.50061147,46.60932961,36.15614224,47.20362309,46.95046383,33.74015701,46.05050054,32.47516886,46.10275675,45.5753608,46.36377513,46.83560204,45.06749915,46.84638747,46.84574725,44.08753207,46.5981851,40.50873383,48.16949441,52.50171362,45.28828257,47.12320893,35.9062596,47.04,47.07542933,33.58685301,46.53681596,30.72276492
2077,46.8,46.65351142,44.51095927,45.40702312,46.70361839,36.14002002,47.09002067,47.09103492,33.73219411,46.12899374,32.69105143,46.16179339,45.6848544,46.43330419,47.10811497,45.07080081,47.02055508,47.03078171,44.15040146,47.1536706,40.45150566,48.05638391,52.26728335,45.04402322,47.05355365,35.74012756,46.9,46.94371033,33.85103637,46.56318235,30.72276492
2078,46.79,46.34663888,44.22327374,45.07179799,46.39327797,35.9131765,47.0203961,46.75309044,33.41970762,45.82191289,32.41390956,46.04562283,45.55910472,46.3028321,46.84344896,44.95690405,46.80240588,46.89833185,44.33104309,46.89025563,40.79223573,47.87704298,52.16193887,44.89773347,46.80820248,35.58083688,46.8,46.84947681,33.30302317,46.32985424,30.72276492
2079,46.8,46.32085522,44.20833891,45.10214626,46.37522317,35.91580281,46.69402772,46.69280156,33.37242045,45.80897828,31.47232091,45.79106132,45.27362816,46.05113877,46.7109926,44.77076947,46.71904392,46.6427893,43.98299996,46.58912916,40.45150566,47.82417731,52.03858876,44.78521532,46.59942623,35.44155123,46.79,46.8395886,33.03499402,46.06248503,30.72276492
2080,46.49,46.14830423,44.03639864,44.98389963,46.20676224,35.75893043,46.70248935,46.57170451,33.42294734,45.63195633,31.5849942,46.14261297,45.6620449,46.40853938,46.98571535,45.06434361,46.78993919,47.04583263,44.32297249,46.99015649,40.79223573,47.7783548,52.07295175,44.84124775,46.69254182,35.45474235,46.8,46.84844664,33.17318294,46.19762033,30.72276492
2081,46,45.92693102,43.80886119,44.72815633,45.99650451,35.52522324,46.57221336,46.37419849,33.16976665,45.41860517,31.41106162,45.93121972,45.46722669,46.2259978,46.8284233,44.92358464,46.52601945,46.80934783,44.15721513,46.80551755,40.79223573,47.56138399,51.85609048,44.60298048,46.51014675,35.24233546,46.49,46.55741114,33.07252153,45.98322646,29.75887419
2082,46.99,46.23422978,44.10994118,44.93811192,46.32207671,35.82511458,46.40724995,46.67871385,33.2913914,45.74393272,31.5849942,45.70631946,45.2550822,46.01431714,46.6891539,44.73278757,46.05415393,46.59599923,44.323745,46.57163008,40.79223573,47.19207648,51.46697587,44.17363158,46.15035832,34.86248969,46,46.09764133,32.63829996,45.62028715,29.75887419
2083,46.5,46.39271292,44.27192,45.06498922,46.48587973,36.01155359,46.70292419,46.8393994,33.35655376,45.90795042,31.52584777,46.1666623,45.65874997,46.41888256,46.92352948,45.1050747,47.05793029,47.13080952,44.5258374,46.96955683,40.83223151,47.7504371,52.05670199,44.849012,46.61996881,35.40238807,46.99,47.02500527,32.96529544,46.24695818,30.72276492
2084,47.1,46.39454757,44.28998385,45.16797022,46.48298271,36.06005063,46.78192048,46.82319705,33.34265214,45.8968929,31.41106162,45.83908576,45.37116347,46.11110434,46.72839479,44.89148012,46.43559249,46.68885683,44.54903601,46.66641845,40.79223573,47.47733519,51.84073553,44.59563014,46.39048888,35.16129417,46.5,46.56531895,33.07280565,45.95669474,29.75887419
2085,46.99,46.85116724,44.72996401,45.57004283,46.96370378,36.47166069,46.91728444,47.32740229,33.75165522,46.37499468,32.58784215,46.20712659,45.68866379,46.45678061,47.01520147,45.16255928,47.06771579,47.13428609,44.66986531,46.94305295,41.20302973,47.9166201,52.226839,45.04413926,46.87218301,35.56879487,47.1,47.12709802,33.10347436,46.24240438,30.72276492
2086,47.52,46.86429629,44.75904566,45.63896574,46.96546073,36.54052101,47.2750322,47.3097792,33.92257985,46.3787708,32.52869571,46.17173701,45.66848207,46.41374025,46.89829137,45.17221805,47.03523536,47.02460567,44.6333441,46.93072774,41.20302973,47.94002224,52.28625747,45.07064079,46.93992511,35.65380206,46.99,47.02352844,33.37259504,46.43473769,30.72276492
2087,47.25,46.96425834,44.85022838,45.70866757,47.07628625,36.6088519,47.34440927,47.40224236,34.025745,46.49380321,32.47516886,46.2522178,45.6740674,46.46499867,47.04124665,45.14809496,47.42875418,47.10831948,44.66273527,47.03118313,40.83223151,48.31642745,52.64235951,45.44907556,47.20160668,35.96053138,47.52,47.51968,33.56170133,46.63099797,30.72276492
2088,47.76,47.08343716,44.98361004,45.89173614,47.19103621,36.77627057,47.35435778,47.52197923,34.24362033,46.61129242,32.58784215,46.28734199,45.73026204,46.50569215,47.0564023,45.25396436,47.40244107,47.09174195,44.72972283,47.09700417,40.77500333,48.2284664,52.57460474,45.35077942,47.2153026,35.93087207,47.25,47.26619592,33.5598889,46.82876676,30.72276492
2089,47.19,46.92510611,44.81562548,45.71010556,47.03745194,36.59167205,47.54465756,47.36099171,34.19412069,46.45533181,32.52869571,46.45921555,45.8545794,46.64628911,47.21164536,45.34559081,47.7394809,47.25879489,44.57700774,47.18386702,40.83223151,48.59358434,52.91513299,45.70760767,47.49394454,36.24277641,47.76,47.74360188,34.02998467,46.95914605,31.77389314
2090,47.17,46.74744943,44.64900195,45.5538338,46.85130562,36.44105911,47.32520022,47.17615636,34.03049789,46.27000484,32.47516886,46.07439578,45.52011083,46.29038367,46.99572163,45.09212837,47.04371724,46.77999338,44.33073484,47.0172254,40.45150566,48.26022621,52.59389307,45.3404948,47.24907167,35.94981912,47.19,47.20902316,33.63867249,46.88646152,30.72276492
2091,47.42,46.90692865,44.80340519,45.66541558,47.02107726,36.58573234,47.2029957,47.34604083,33.98464597,46.43506512,32.58784215,46.30613907,45.73672713,46.48803992,47.1716467,45.22417512,47.23481811,47.05984679,44.34968186,47.16778942,40.88677133,48.22348897,52.48726394,45.22676811,47.14400372,35.84742322,47.17,47.18981044,33.66630252,46.56554427,30.72276492
2092,47,46.65368486,44.55921735,45.44390477,46.76236995,36.36856153,47.31349783,47.08219271,33.78705584,46.17469555,32.47516886,46.27576491,45.70349017,46.47195949,47.14364149,45.17146667,47.31031875,47.01960643,44.2353143,47.2170861,40.45150566,48.35393855,52.66785781,45.41101559,47.24592214,35.99854391,47.42,47.4235968,33.50123397,46.89547387,30.72276492
2093,47,46.5110532,44.42023571,45.33799983,46.61824938,36.22623763,47.05949606,46.93958948,33.67422453,46.03434932,32.47516886,46.43574019,45.86398924,46.63066948,47.40207066,45.29247731,47.13788137,47.18676336,44.07990043,47.2744196,40.56327366,48.07563196,52.36245342,45.08672118,46.95486733,35.69230364,47,47.02958787,33.39008827,46.30539735,30.72276492
2094,46.98,46.6749339,44.57705098,45.46182418,46.79322947,36.37537005,46.97443511,47.1309322,33.84010775,46.20333522,32.58784215,46.43255251,45.90768864,46.67358368,47.39152626,45.23262378,47.04673843,47.2115676,43.94718548,47.30745084,40.45150566,48.04199132,52.32489994,45.05568303,46.97276869,35.67033344,47,47.02912818,33.41255312,46.45433937,30.72276492
2095,47.09,46.54114387,44.44506614,45.31358262,46.6587318,36.25754113,47.12208497,46.99037832,33.68230959,46.06759912,32.47516886,46.43572402,45.91790108,46.69210416,47.4146326,45.19421072,46.78774067,47.26274704,43.99870226,47.28014534,40.56327366,47.99337946,52.29985242,45.02228865,46.90014804,35.62763516,46.98,47.00993239,33.25172392,46.51172482,30.72276492
2096,47.18,46.67165964,44.57339374,45.40703078,46.79640127,36.37555291,47.02021848,47.12482913,33.69387302,46.20916862,32.47516886,46.59301618,46.07551989,46.84033713,47.48264336,45.29919973,47.23317402,47.46201084,44.42778053,47.52862971,40.73500756,48.05109068,52.351202,45.08636533,46.90676019,35.66085183,47.09,47.11255489,33.16319414,46.36799229,30.72276492
2097,47.29,46.94804783,44.85666147,45.71340782,47.07309079,36.68142684,47.11142482,47.40207423,34.08770592,46.47998671,32.58784215,46.61030346,46.11969184,46.88809619,47.50378454,45.35454455,47.12823921,47.52591019,44.40862263,47.57598466,40.79223573,48.12182508,52.44686908,45.19378734,47.01911048,35.75502336,47.18,47.19644095,33.21678571,46.53442192,30.72276492
2098,47.35,46.93822192,44.84201071,45.70316007,47.06608119,36.65964473,47.43523789,47.391924,34.08346405,46.47080085,32.47516886,46.68887135,46.20806312,46.97466865,47.54081665,45.4312122,47.25063421,47.61330184,44.36224019,47.5620063,40.79223573,48.22180404,52.54892238,45.30109457,47.1219276,35.85463489,47.29,47.29907165,33.4006878,46.62465143,30.72276492
2099,47.33,47.08424801,44.99304805,45.85150834,47.21299846,36.81117234,47.4063212,47.54324435,34.16389847,46.62191798,32.47516886,46.61988093,46.1492906,46.92508467,47.37209888,45.36339372,47.45418809,47.62398029,44.39681221,47.41899534,41.14580156,48.29424345,52.62335036,45.37439117,47.20587469,35.93183793,47.35,47.35485645,33.59567965,46.74027098,30.72276492
2100,48.44,47.29805439,45.2130755,46.12042458,47.42949154,37.05273585,47.50160434,47.73749807,34.41602628,46.84376024,33.56662388,46.53774226,46.05778144,46.83650482,47.3067055,45.30690073,47.28753216,47.48989688,44.54059357,47.34673197,41.25756956,48.30521516,52.62688987,45.37058721,47.22160489,35.93918563,47.33,47.33568554,33.61948001,46.74700076,30.72276492
